T\p00_WVO\p00_RIT
1	0.8395128779962115	0.8405601344838445
2	1.169713486117467	1.1716843826513355
3	1.5023438182882232	1.505453292122785
4	1.8585746323825292	1.8630683734277682
5	2.2462736077743215	2.25239843831931
6	2.66820668627787	2.6761819224739276
7	3.1236837360077927	3.133669827485722
8	3.6090223933267387	3.6210899793949576
9	4.117851334893782	4.131956296029657
10	4.641564306580925	4.657534898428465
11	5.170011702067516	5.1875522844057675
12	5.692391007191248	5.711103441302461
13	6.198215152932576	6.217634685549235
14	6.678202439041628	6.697841376363192
15	7.124948060870044	7.144339068749397
16	7.533294410638784	7.5520262448179265
17	7.900390466843795	7.918131690798113
18	8.225493181906899	8.242002745769387
19	8.509599147817429	8.524725446989248
20	8.75500039193561	8.768671996219148
21	8.964841973864399	8.97705359855335
22	9.14273294077549	9.153529768044738
23	9.292436138162225	9.301898733239536
24	9.417642081600768	9.425873238574132
25	9.521819264464535	9.528933364937258
26	9.608127046011537	9.614241990944903
27	9.679375730641889	9.68460719870459
28	9.738019676399464	9.742477320943204
29	9.786171757634431	9.789956922783354
30	9.825630282570062	9.828834849611786
31	9.85791200535652	9.860618040000505
32	9.884286954231252	9.886566892273805
33	9.90581238359264	9.90772955554435
34	9.923364299176962	9.924973648255968
35	9.9376657867678	9.939014677911395
36	9.949311883533957	9.950440934295596
37	9.958791043647308	9.959734932466015
38	9.96650342715581	9.967291652180883
39	9.972776328808912	9.97343390281718
40	9.977877094364521	9.978425169669553
41	9.982023868457338	9.9824802911687
42	9.985394495498241	9.985774291883482
43	9.988133863085952	9.988449662749135
44	9.990359942137278	9.990622343716511
45	9.99216874299383	9.992386628427896
46	9.993638374133695	9.993819177488012
47	9.994832360763706	9.994982297300753
48	9.995802354822555	9.995926615560226
49	9.99659034574044	9.99669326223892
50	9.997230462436994	9.997315646035375
