1	0.5169832844827602	0.5141840719726258
2	0.2509627753632002	0.24894399722146468
5	0.12104634896978789	0.1196374137816576
10	0.08876784240629255	0.08856657074438852
20	0.07484899185109016	0.07475493134809309
50	0.06717745806413691	0.0669812654827127
100	0.06481916296744294	0.06470067868488315
500	0.06294808646058181	0.06287339007528367
1000	0.06350843551738695	0.06263157510257446
