1	0.27434206826693597	0.28165587128824665	0.14443813014864482	0.1630719968593457
2	0.24996730420321978	0.2573190407812307	0.13428544777211027	0.15055546971130873
3	0.2293008394940017	0.23540097832245666	0.125175085598201	0.13869537754456918
4	0.21085468818194597	0.21524302881091772	0.11647819309158658	0.12727864550861412
5	0.19380302751824363	0.19643165961817122	0.10792440467790021	0.11623992398173577
6	0.1777689840669625	0.17878693341994012	0.09945663598183918	0.10560859397967226
7	0.16261804295791338	0.16225759289369934	0.09112131869155427	0.09545155549118967
8	0.14832764129974363	0.14684381064065288	0.08300267185101973	0.08583823747368502
9	0.13491585064776856	0.13255484147762964	0.07518782347975117	0.07682380681836243
10	0.12240594165359386	0.11938982591994751	0.06775050684220751	0.06844338164257802
11	0.11081084750483416	0.10733143783698784	0.06074513313667973	0.060712030886654
12	0.10012806514969963	0.09634590703237178	0.05420629582342973	0.053627422794295665
13	0.09033970130923397	0.08638579437150007	0.048150860933483974	0.047173392239480805
14	0.08141479002810548	0.07739362266577876	0.04258106223296809	0.041323538608377675
15	0.07331236790411855	0.06930543740880912	0.037487760617794796	0.036044442448455616
16	0.06598454673016962	0.062053896135694675	0.032853452973997	0.031298348445722546
17	0.059379236259501145	0.05557075845360382	0.028654855485756636	0.027045296891114123
18	0.05344239156815167	0.04978878364950101	0.024865016813564678	0.023244750224672872
19	0.04811977392249611	0.04464310280708017	0.021454983381247295	0.01985678710121397
20	0.043358268594287264	0.04007215295276689	0.018395069388848273	0.016842941830669478
21	0.03910682472094329	0.03601826146684717	0.015655794265651557	0.014166762308410963
22	0.035317086523695806	0.03242796054575514	0.013208549632862665	0.011794150419593974
23	0.03194378075088533	0.02925209962453812	0.011026052010421838	0.009693538496726162
24	0.02894491702730051	0.02644581132478019	0.009082629628946792	0.007835945333351635
25	0.02628184853800941	0.02396837509959504	0.007354383512989338	0.006194946248669009
26	0.023919231533719	0.02178301287810913	0.005819255355936193	0.004746584020335343
27	0.021824914151538533	0.019856642797437818	0.004457027991733309	0.0034692411653136634
28	0.019969778226345714	0.01815961046034742	0.0032492785934367108	0.0023434889381350743
29	0.018327552131634506	0.01666541188609827	0.002179300059362621	0.0013519243694383176
30	0.016874608136306368	0.015350418215835826	0.0012320022822353005	0.0004790035120472158
31	0.01558975415317887	0.014193609083569036	0.00039380200841088175	-0.0002891233659082504
32	0.014454026934890729	0.013176319181572749	-0.0003474923459327872	-0.0009647707451660437
33	0.013450491600531245	0.012282000774319068	-0.001002796365499714	-0.0015588684634182393
34	0.012564050725180631	0.011496003614315797	-0.001581862622768937	-0.0020811024757329544
35	0.011781264986766349	0.010805372778075306	-0.0020933888584075966	-0.0025400450189723145
36	0.011090186450721462	0.010198664284154946	-0.0025451200159090637	-0.002943273962018711
37	0.010480204910147839	0.009665777909411088	-0.0029439433687989958	-0.0032974814923218965
38	0.009941907229029212	0.009197806330811409	-0.003295976397932665	-0.0036085725368987798
39	0.009466949312357642	0.008786899547078009	-0.003606647374531591	-0.0038817534737211057
40	0.00904794011340676	0.008426143445335765	-0.0038807688111018313	-0.004121611781435108
41	0.008678336956607413	0.00810945134868285	-0.004122604080068204	-0.004332187319927627
42	0.008352351382666212	0.007831467393022873	-0.004335927586663346	-0.004517035945228731
43	0.008064864694106999	0.007587480621939535	-0.004524078931828324	-0.004679286150075013
44	0.007811352381427161	0.007373348746801012	-0.004690011523127757	-0.0048216893938597405
45	0.007587816633139899	0.007185430588292019	-0.004836336094710236	-0.004946664748428198
46	0.007390726169812956	0.007020526289826856	-0.0049653595872157785	-0.0050563384433655045
47	0.007216962687583817	0.006875824469099068	-0.005079119819569267	-0.005152578849033529
48	0.007063773246638649	0.006748855548698474	-0.005179416360122757	-0.005237027389815185
49	0.0069287279920347555	0.00663745057858367	-0.005267837977043943	-0.00531112583513299
50	0.006809682645985582	0.006539704931136758	-0.0053457870188154955	-0.005376140372898908
51	0.0067047452610906055	0.006453946312893533	-0.005414501046561548	-0.005433182829608085
52	0.0066122467719818	0.006378706595517314	-0.005475072011359883	-0.0054832293636903895
53	0.006530714928008885	0.006312697022173019	-0.005528463242386927	-0.00552713692412482
54	0.006458851231560092	0.006254786394142897	-0.0055755244859732045	-0.005565657734669771
55	0.0063955105453324945	0.006203981886600429	-0.005617005211620896	-0.005599452035350283
56	0.006339683067270063	0.006159412182140556	-0.005653566378864439	-0.005629099286897088
57	0.006290478404162636	0.006120312646248072	-0.005685790838515892	-0.00565510802047986
58	0.006247111504086689	0.00608601230073591	-0.005714192523319006	-0.0056779244941969065
59	0.006208890234240538	0.006055922379572587	-0.005739224566230716	-0.005697940299050297
60	0.0061752044144349205	0.0060295262767872115	-0.005761286469398774	-0.005715499040523597
61	0.006145516137748441	0.006006370718581233	-0.005780730433239845	-0.005730902207032762
